122970;2019-10-19T00:00:00Z;48.56615461
122970;2019-10-20T00:00:00Z;48.21987754
122970;2019-10-21T00:00:00Z;47.8416553
122970;2019-10-22T00:00:00Z;47.39122021
122970;2019-10-23T00:00:00Z;46.97705081
122970;2019-10-24T00:00:00Z;50
122970;2019-10-25T00:00:00Z;49.66207735
122970;2019-10-26T00:00:00Z;49.25249021
122970;2019-10-27T00:00:00Z;48.83329378
122970;2019-10-28T00:00:00Z;48.50581345
122970;2019-10-29T00:00:00Z;48.26743574
122970;2019-10-30T00:00:00Z;49.87865587
